1409 COOPERS LD SW,51.2629173,-114.0152206
2617 COOPERS CI SW,51.2693428,-114.0238017
171 COOPERS CL SW,51.2701268,-114.0175854
1230 COOPERS DR SW,51.2608942,-114.0215432
174 COOPERSFIELD WY SW,51.2593446,-114.0168602
139 COOPERSWOOD PL SW,51.2598327,-114.0238382
211 COOPERSFIELD WY SW,51.2600447,-114.0153999
228 COOPERS PA SW,51.2658525,-114.0170383
138 COOPERSFIELD WY SW,51.2594463,-114.0186568
207 COOPERSFIELD WY SW,51.260004,-114.0155627
756 COOPERS CR SW,51.2605424,-114.0166054
2 COOPERSTOWN RO SW,51.2625488,-114.0229142
1142 COOPERS DR SW,51.2620179,-114.0183727
2642 COOPERS CI SW,51.2685349,-114.0243233
195 COOPERSFIELD WY SW,51.2598948,-114.0160708
428 COOPERS BV SW,51.25833919999999,-114.0227575
728 COOPERS SQ SW,51.26367,-114.0229935
15 COOPERSFIELD PA SW,51.26008969999999,-114.0152212
757 COOPERS CR SW,51.2604093,-114.016579
127 100 COOPERS CM SW,51.270025,-114.0148906
424 COOPERS BV SW,51.25833919999999,-114.0227575
416 COOPERS BV SW,51.26132020000001,-114.0122058
1416 COOPERS LD SW,51.2629173,-114.0152206
187 COOPERSFIELD WY SW,51.2598511,-114.0163395
408 COOPERS BV SW,51.2611065,-114.0122586
2705 COOPERS CI SW,51.26941189999999,-114.0228854
53 COOPERS CL SW,51.2691994,-114.0194732
1029 COOPERS DR SW,51.2650365,-114.0182605
728 COOPERS DR SW,51.2687343,-114.0184188
412 COOPERS BV SW,51.26120909999999,-114.012241
631 COOPERS DR SW,51.2679713,-114.0139449
974 COOPERS DR SW,51.2654366,-114.0206517
796 COOPERS CR SW,51.2605272,-114.0176649
2672 COOPERS CI SW,51.2685845,-114.022909
131 COOPERS CL SW,51.2704201,-114.0190485
756 COOPERS SQ SW,51.2636565,-114.0242056
440 COOPERS BV SW,51.2619508,-114.0118649
179 COOPERSFIELD WY SW,51.2598059,-114.0167667
741 COOPERS CR SW,51.2606628,-114.0160263
448 COOPERS BV SW,51.2621087,-114.0117829
765 COOPERS CR SW,51.2605418,-114.0169848
191 COOPERSFIELD WY SW,51.2598731,-114.0162168
107 100 COOPERS CM SW,51.269989,-114.016638
1413 COOPERS LD SW,51.2629173,-114.0152206
608 COOPERS CR SW,51.2649933,-114.0165376
254 COOPERS CV SW,51.26116690000001,-114.0164146
1174 COOPERS DR SW,51.2613893,-114.0192675
681 COOPERS DR SW,51.2683293,-114.0160904
150 COOPERSTOWN LN SW,51.2629719,-114.0191735
604 COOPERS CR SW,51.2649626,-114.016791
2 COOPERSFIELD PA SW,51.26013469999999,-114.0150157
262 COOPERS CV SW,51.2610787,-114.017307
171 COOPERSTOWN LN SW,51.2627477,-114.0201076
208 COOPERS PA SW,51.2655232,-114.0179708
768 COOPERS CR SW,51.2605137,-114.0170574
94 COOPERSTOWN CO SW,51.261502,-114.0201379
203 COOPERSFIELD WY SW,51.2599585,-114.0157353
220 COOPERS GV SW,51.2657752,-114.0236419
1173 COOPERS DR SW,51.2611269,-114.0186782
737 COOPERS CR SW,51.2606956,-114.0158324
306 COOPERSTOWN CM SW,51.26279100000001,-114.022322
792 COOPERS CR SW,51.2605272,-114.0176649
630 COOPERS DR SW,51.2683987,-114.0137754
808 COOPERS DR SW,51.268211,-114.0211242
420 COOPERS BV SW,51.26141759999999,-114.0121639
258 COOPERS CV SW,51.2614089,-114.0161427
668 COOPERS DR SW,51.2687859,-114.0153879
701 110 COOPERS CM SW,51.26939309999999,-114.0134916
146 100 COOPERS CM SW,51.269735,-114.0159963
250 COOPERS CV SW,51.2611522,-114.0165633
102 COOPERSTOWN LN SW,51.2619723,-114.01938
788 COOPERS SQ SW,51.26452500000001,-114.0244089
246 COOPERS CV SW,51.2611375,-114.0167121
50 COOPERSFIELD PA SW,51.26013469999999,-114.0150157
147 COOPERSWOOD PL SW,51.25983249999999,-114.0240305
432 COOPERS BV SW,51.2617948,-114.0123714
784 COOPERS CR SW,51.2605272,-114.0176649
2525 COOPERS CI SW,51.2692168,-114.0215879
151 COOPERS CL SW,51.27043889999999,-114.0181903
104 COOPERS GV SW,51.2657539,-114.022495
58 COOPERSTOWN CO SW,51.2616933,-114.0216425
602 110 COOPERS CM SW,51.26939309999999,-114.0134916
116 100 COOPERS CM SW,51.270531,-114.015877
444 COOPERS BV SW,51.25833919999999,-114.0227575
2592 COOPERS CI SW,51.270399,-114.0227372
808 COOPERS CR SW,51.2603061,-114.0177803
989 COOPERS DR SW,51.265372,-114.0194061
348 COOPERS TC SW,51.266383,-114.0148981
143 COOPERS CL SW,51.27036409999999,-114.0185077
203 COOPERSTOWN LN SW,51.2628535,-114.0215136
240 COOPERS PA SW,51.26626419999999,-114.0167628
50 COOPERS CL SW,51.2696376,-114.0194535
1173 COOPERS DR SW,51.2611269,-114.0186782
14 COOPERSFIELD PA SW,51.26013469999999,-114.0150157
202 COOPERS CV SW,51.260625,-114.0183365
280 COOPERS HL SW,51.2651754,-114.0136312
900 COOPERS DR SW,51.267674,-114.021665
436 COOPERS BV SW,51.2618358,-114.0119246
270 COOPERSWOOD GR SW,51.2599623,-114.0223097
699 COOPERS SQ SW,51.2641079,-114.021663
206 COOPERS CV SW,51.2606683,-114.0181137
1037 COOPERS DR SW,51.2649424,-114.017895
1421 COOPERS LD SW,51.2629173,-114.0152206
6211 403 MACKENZIE WY SW,51.28965609999999,-114.0231256
6403 403 MACKENZIE WY SW,51.2896011,-114.0231222
6305 403 MACKENZIE WY SW,51.28968829999999,-114.0230291
6201 403 MACKENZIE WY SW,51.2896667,-114.023533
6202 403 MACKENZIE WY SW,51.28967859999999,-114.0232306
6310 403 MACKENZIE WY SW,51.2896338,-114.0229344
6302 403 MACKENZIE WY SW,51.2896617,-114.0236192
6311 403 MACKENZIE WY SW,51.2896626,-114.022938
6402 403 MACKENZIE WY SW,51.2895927,-114.0233205
6412 403 MACKENZIE WY SW,51.2895767,-114.0232237
6405 403 MACKENZIE WY SW,51.2896065,-114.0230264
6306 403 MACKENZIE WY SW,51.2896095,-114.0235252
6407 403 MACKENZIE WY SW,51.2896077,-114.0229345
6210 403 MACKENZIE WY SW,51.289685,-114.0231294
6304 403 MACKENZIE WY SW,51.2896152,-114.0234269
6307 403 MACKENZIE WY SW,51.2896904,-114.0229392
6303 403 MACKENZIE WY SW,51.28962689999999,-114.0231236
6406 403 MACKENZIE WY SW,51.2895844,-114.0235243
6410 403 MACKENZIE WY SW,51.2895827,-114.0229316
1206 403 MACKENZIE WY SW,51.2889184,-114.0229203
6309 403 MACKENZIE WY SW,51.289659,-114.0230268
4218 403 MACKENZIE WY SW,51.2888655,-114.0247563
4117 403 MACKENZIE WY SW,51.288204,-114.0248114
6409 403 MACKENZIE WY SW,51.2895558,-114.0236095
2215 403 MACKENZIE WY SW,51.28873549999999,-114.0235351
8111 403 MACKENZIE WY SW,51.2884582,-114.0230931
4306 403 MACKENZIE WY SW,51.288629,-114.0246909
7409 403 MACKENZIE WY SW,51.2895197,-114.0247778
6408 403 MACKENZIE WY SW,51.289579,-114.0236115
6209 403 MACKENZIE WY SW,51.28963779999999,-114.0235291
4215 403 MACKENZIE WY SW,51.28817429999999,-114.0247569
2405 403 MACKENZIE WY SW,51.2884582,-114.0230931
1209 403 MACKENZIE WY SW,51.2891692,-114.0229523
6308 403 MACKENZIE WY SW,51.2896497,-114.0232268
7411 403 MACKENZIE WY SW,51.2896377,-114.0241776
9109 403 MACKENZIE WY SW,51.2879073,-114.0238034
1312 403 MACKENZIE WY SW,51.2889184,-114.0230155
6404 403 MACKENZIE WY SW,51.28958790000001,-114.0234257
1412 403 MACKENZIE WY SW,51.2889184,-114.0230786
1409 403 MACKENZIE WY SW,51.2891692,-114.0230789
1303 403 MACKENZIE WY SW,51.2891692,-114.0229837
7304 403 MACKENZIE WY SW,51.2895353,-114.0240184
4411 403 MACKENZIE WY SW,51.2882946,-114.0246274
3208 403 MACKENZIE WY SW,51.2879377,-114.0243909
2204 403 MACKENZIE WY SW,51.2887129,-114.0239145
2211 403 MACKENZIE WY SW,51.2887354,-114.0240398
1411 403 MACKENZIE WY SW,51.289002,-114.0230788
1309 403 MACKENZIE WY SW,51.2891692,-114.0230155
6208 403 MACKENZIE WY SW,51.289618,-114.0233236
7401 403 MACKENZIE WY SW,51.2896408,-114.0244036
4406 403 MACKENZIE WY SW,51.288629,-114.0246277
2205 403 MACKENZIE WY SW,51.2884582,-114.0230931
2308 403 MACKENZIE WY SW,51.2887548,-114.0234098
6312 403 MACKENZIE WY SW,51.2896297,-114.0230264
9307 403 MACKENZIE WY SW,51.2880109,-114.0230481
3110 403 MACKENZIE WY SW,51.2884582,-114.0230931
8207 403 MACKENZIE WY SW,51.2886914,-114.0229629
6210 403 MACKENZIE WY SW,51.289685,-114.0231294
6401 403 MACKENZIE WY SW,51.2895963,-114.0232246
7201 403 MACKENZIE WY SW,51.2895729,-114.0242757
1403 403 MACKENZIE WY SW,51.2891692,-114.023047
8407 403 MACKENZIE WY SW,51.28846309999999,-114.0229589
7402 403 MACKENZIE WY SW,51.28965549999999,-114.0242901
7301 403 MACKENZIE WY SW,51.28952349999999,-114.0245026
4216 403 MACKENZIE WY SW,51.2887547,-114.0247559
7311 403 MACKENZIE WY SW,51.28963049999999,-114.0247936
3202 403 MACKENZIE WY SW,51.2879377,-114.0247695
8102 403 MACKENZIE WY SW,51.28825339999999,-114.0228972
6209 403 MACKENZIE WY SW,51.28963779999999,-114.0235291
1305 403 MACKENZIE WY SW,51.289002,-114.0229837
4402 403 MACKENZIE WY SW,51.2885454,-114.0246274
7205 403 MACKENZIE WY SW,51.2895838,-114.0240885
1211 403 MACKENZIE WY SW,51.289002,-114.0229523
6212 403 MACKENZIE WY SW,51.2896463,-114.0233275
1410 403 MACKENZIE WY SW,51.2890856,-114.0230788
3309 403 MACKENZIE WY SW,51.2879796,-114.0243311
8208 403 MACKENZIE WY SW,51.2884582,-114.0230931
8109 403 MACKENZIE WY SW,51.2886575,-114.0230203
7211 403 MACKENZIE WY SW,51.2896457,-114.0246442
4415 403 MACKENZIE WY SW,51.28817429999999,-114.0246302
9307 403 MACKENZIE WY SW,51.2880109,-114.0230481
1205 403 MACKENZIE WY SW,51.289002,-114.0229204
2306 403 MACKENZIE WY SW,51.2887547,-114.0236622
8213 403 MACKENZIE WY SW,51.2885344,-114.0229587
3208 403 MACKENZIE WY SW,51.2879377,-114.0243909
4407 403 MACKENZIE WY SW,51.2883782,-114.0246274
8410 403 MACKENZIE WY SW,51.2882219,-114.0230229
8103 403 MACKENZIE WY SW,51.288337,-114.0228972
7301 304 MACKENZIE WY SW,51.287476,-114.0218912
4409 604 8 ST SW,51.287562,-114.0232517
6113 304 MACKENZIE WY SW,51.287591,-114.020656
7310 304 MACKENZIE WY SW,51.2874694,-114.0213676
6408 304 MACKENZIE WY SW,51.287365,-114.019908
6311 304 MACKENZIE WY SW,51.28746470000001,-114.0197722
8319 304 MACKENZIE WY SW,51.2879787,-114.0217787
3406 604 8 ST SW,51.28659099999999,-114.0224339
7108 304 MACKENZIE WY SW,51.2873917,-114.0214934
706 760 RAILWAY GA SW,51.2856833,-114.0238502
7301 304 MACKENZIE WY SW,51.287476,-114.0218912
8106 304 MACKENZIE WY SW,51.2885721,-114.0204312
7405 304 MACKENZIE WY SW,51.287523,-114.0216557
5213 604 8 ST SW,51.287359,-114.0243185
5111 604 8 ST SW,51.28746,-114.024287
5310 604 8 ST SW,51.2872415,-114.0248321
8102 304 MACKENZIE WY SW,51.288576,-114.02092
805 760 RAILWAY GA SW,51.2856835,-114.0243193
8313 304 MACKENZIE WY SW,51.2879099,-114.0215621
3309 604 8 ST SW,51.2868414,-114.0226582
4209 604 8 ST SW,51.2874624,-114.023241
3311 604 8 ST SW,51.286729,-114.022528
7209 304 MACKENZIE WY SW,51.28743979999999,-114.0214233
2301 604 8 ST SW,51.2862094,-114.023896
2406 604 8 ST SW,51.2861743,-114.0234269
4101 604 8 ST SW,51.2874849,-114.023658
2214 604 8 ST SW,51.2862472,-114.0229016
1208A 604 8 ST SW,51.2872908,-114.0229937
7307 304 MACKENZIE WY SW,51.2874716,-114.021547
1115 604 8 ST SW,51.28677099999999,-114.02451
8213 304 MACKENZIE WY SW,51.28839600000001,-114.0206015
8120 304 MACKENZIE WY SW,51.288436,-114.020959
3309 604 8 ST SW,51.2868414,-114.0226582
1101 604 8 ST SW,51.2865494,-114.0245858
7413 304 MACKENZIE WY SW,51.2875175,-114.021174
204 760 RAILWAY GA SW,32.1656221,-82.9000751
8326 304 MACKENZIE WY SW,51.287954,-114.021828
5203 604 8 ST SW,51.2872732,-114.0247112
5115 604 8 ST SW,51.2875455,-114.0243536
703 760 RAILWAY GA SW,51.2856804,-114.023575
4208 604 8 ST SW,51.287337,-114.023072
1214 604 8 ST SW,51.28672,-114.024404
3109 604 8 ST SW,51.2870784,-114.0227744
4312 604 8 ST SW,51.28723799999999,-114.023306
702 760 RAILWAY GA SW,51.2857736,-114.0242242
3202 604 8 ST SW,51.2864853,-114.0227109
1303 604 8 ST SW,51.286483,-114.0247174
5315 604 8 ST SW,51.2872403,-114.0245196
1207 604 8 ST SW,51.2863597,-114.0246368
605 760 RAILWAY GA SW,51.2856818,-114.0232772
8429 304 MACKENZIE WY SW,51.288562,-114.0211269
8302 304 MACKENZIE WY SW,51.28800620000001,-114.0219529
105 760 RAILWAY GA SW,51.285807,-114.024843
6412 304 MACKENZIE WY SW,51.2875127,-114.0197099
2110 604 EAST LAKE BV NE,51.2871967,-113.9947363
2409 604 EAST LAKE BV NE,51.28711750000001,-113.9948133
2101 604 EAST LAKE BV NE,51.2872813,-113.9951454
2310 604 EAST LAKE BV NE,51.2871448,-113.9947631
1301 604 EAST LAKE BV NE,51.2871122,-113.9951642
1402 604 EAST LAKE BV NE,51.286828,-113.995085
2418 604 EAST LAKE BV NE,51.2870409,-113.9945299
2421 604 EAST LAKE BV NE,51.28698499999999,-113.9944734
2105 604 EAST LAKE BV NE,51.2872421,-113.9949731
1309 604 EAST LAKE BV NE,51.286435,-113.9942489
1312 604 EAST LAKE BV NE,51.2864588,-113.9952577
2120 604 EAST LAKE BV NE,51.287128,-113.9943616
2410 604 EAST LAKE BV NE,51.2871142,-113.9947738
2232 604 EAST LAKE BV NE,51.2864284,-113.9940412
2321 604 EAST LAKE BV NE,51.287009,-113.9944055
2220 604 EAST LAKE BV NE,51.2870967,-113.994383
2315 604 EAST LAKE BV NE,51.2871079,-113.9946112
1417 604 EAST LAKE BV NE,51.28595499999999,-113.9950851
2218 604 EAST LAKE BV NE,51.2871119,-113.9944972
2312 604 EAST LAKE BV NE,51.28713880000001,-113.9947205
2431 604 EAST LAKE BV NE,51.286458,-113.9941789
2202 604 EAST LAKE BV NE,51.2872378,-113.9951199
1303 604 EAST LAKE BV NE,51.2867282,-113.9951807
2409 604 EAST LAKE BV NE,51.28711750000001,-113.9948133
1402 604 EAST LAKE BV NE,51.286828,-113.995085
2429 604 EAST LAKE BV NE,51.2864587,-113.9941788
48 ELDERWOOD PL SE,51.281141,-114.003522
1223 ERIN DR SE,51.2825402,-114.0047647
1527 ERIN DR SE,51.27973979999999,-114.0057275
98 ELDORADO RD SE,51.2835806,-114.0089203
122 ELK HL SE,51.2852432,-114.0079424
59 EMBERDALE WY SE,51.283863,-114.0115199
39 EMBERDALE WY SE,51.2841629,-114.0121371
38 ELK HL SE,51.28528799999999,-114.011418
74 ELDORADO RD SE,51.2830318,-114.0085045
66 EVERGLADE DR SE,51.278488,-114.0034067
6 EMERALD CO SE,51.2926993,-114.0134073
14 ELDORADO RD SE,51.2816084,-114.0091121
910 ALLEN ST SE,51.285186,-114.0050223
60 EVERGLADE DR SE,51.278758,-114.0033041
80 EVERGLADE DR SE,51.2784986,-114.0043666
84 EVERGLADE DR SE,51.2784992,-114.0046158
38 EDMUND WY SE,51.2808663,-114.0063359
88 EVERGLADE DR SE,51.2784999,-114.0048824
15 EVERGLADE DR SE,51.2799918,-114.0040704
79 EMBERDALE WY SE,51.283907,-114.0107579
58 ELSMORE PL SE,51.28186119999999,-114.0039553
1623 SUMMERFIELD BV SE,51.2786403,-114.0061935
111 ELK HL SE,51.2848605,-114.0083847
64 ELDERWOOD PL SE,51.2811402,-114.0042771
82 EMBERDALE WY SE,51.284361,-114.010623
46 ELK HL SE,51.2852627,-114.0111398
10 ELIZABETH WY SE,51.2844557,-114.0051932
26 ELDORADO RD SE,51.28183130000001,-114.0086857
56 EVERGLADE DR SE,51.2789429,-114.0033031
36 EVERGLADE DR SE,51.2797515,-114.0032979
58 ELIZABETH WY SE,51.2846947,-114.0031084
1239 ERIN DR SE,51.282096,-114.004969
58 ELK HL SE,51.2852791,-114.010665
26 EVERGLADE DR SE,51.280143,-114.003391
44 EMERALD CO SE,51.2926993,-114.0134073
68 EVERGLADE DR SE,51.27844899999999,-114.00353
20 EVERGLADE DR SE,51.280314,-114.0035341
1220 ALLEN ST SE,51.28321930000001,-114.0105784
42 ELSTON PL SE,51.28305599999999,-114.0078444
127 ELIZABETH WY SE,51.2836799,-114.003376
1423 ERIN DR SE,51.2802561,-114.0051494
74 ELDRIDGE RI SE,51.2807392,-114.0083189
15 EMBERDALE WY SE,51.2846308,-114.0127805
8 EMERALD CO SE,51.2926993,-114.0134073
106 ELDORADO RD SE,51.2839465,-114.0091161
18 ELIZABETH WY SE,51.2846759,-114.0049845
48 EVERGLADE DR SE,51.2792663,-114.0033012
40 EVERGLADE DR SE,51.2795898,-114.0032989
20 EMERALD CO SE,51.2926993,-114.0134073
49 EVERGLADE BA SE,51.2791949,-114.0040411
47 EDMUND WY SE,51.2805565,-114.0057897
6 EDMUND WY SE,51.2812053,-114.0051759
94 ELK HL SE,51.2852559,-114.0091743
35 ELK HL SE,51.2848444,-114.011603
10 EDMUND WY SE,51.2812396,-114.0054172
26 ELSMORE PL SE,51.2814175,-114.0032006
62 ELSMORE PL SE,51.2819082,-114.0041382
43 ELK HL SE,51.2848717,-114.0112778
1427 ERIN DR SE,51.2801164,-114.0052966
42 ELDRIDGE RI SE,51.2813194,-114.0073965
66 ELDRIDGE RI SE,51.2808511,-114.0080537
99 EMBERDALE WY SE,51.2840687,-114.009959
24 ELDERWOOD PL SE,51.28068340000001,-114.0036329
7 EVERGLADE DR SE,51.28001399999999,-114.004468
103 EMBERDALE WY SE,51.2842146,-114.0098085
50 ELSTON PL SE,51.28326939999999,-114.0080277
6 ELIZABETH WY SE,51.2843755,-114.0053063
75 EMBERDALE WY SE,51.2838811,-114.0109267
86 EVERGLADE DR SE,51.2785679,-114.0048251
29 505 EDMONTON TR NE,51.294642,-114.0036861
19 505 EDMONTON TR NE,51.29501399999999,-114.003761
35 567 EDMONTON TR NE,51.29571809999999,-114.0036476
25 505 EDMONTON TR NE,51.2946976,-114.0041884
34 505 EDMONTON TR NE,51.2946818,-114.003169
26 567 EDMONTON TR NE,51.2958612,-114.004127
38 505 EDMONTON TR NE,51.29463399999999,-114.002719
14 567 EDMONTON TR NE,51.2962837,-114.0033187
140 FAIRWAYS DR NW,51.294175,-114.047334
530 FAIRWAYS CR NW,51.2965571,-114.0477614
706 FAIRWAYS GR NW,51.29893819999999,-114.0469968
80 FAIRWAYS DR NW,51.2940985,-114.0450929
15 FAIRWAYS DR NW,51.293328,-114.0428477
621 FAIRWAYS LD NW,51.298051,-114.045777
514 FAIRWAYS CR NW,51.2966373,-114.0469942
135 FAIRWAYS DR NW,51.2939756,-114.0480498
60 FAIRWAYS DR NW,51.294135,-114.044306
609 FAIRWAYS LD NW,51.2976815,-114.0459877
813 FAIRWAYS GR NW,51.299267,-114.0456864
425 FAIRWAYS ME NW,51.2960156,-114.0444646
2361 FAIRWAYS CI NW,51.2959522,-114.0464316
191 FAIRWAYS DR NW,51.2955931,-114.0480005
7 103 FAIRWAYS DR NW,51.29377539999999,-114.0463347
633 FAIRWAYS LD NW,51.298178,-114.0464209
123 FAIRWAYS CL NW,51.2931206,-114.0412595
168 FAIRWAYS DR NW,51.2949902,-114.0473792
204 FAIRWAYS BA NW,51.2937737,-114.0421668
30 103 FAIRWAYS DR NW,51.293633,-114.0460371
789 FAIRWAYS GR NW,51.29974900000001,-114.046617
56 FAIRWAYS PL NW,51.2947376,-114.0457473
142 55 FAIRWAYS DR NW,51.293315,-114.044407
136 FAIRWAYS DR NW,51.29408979999999,-114.0473262
749 FAIRWAYS GR NW,51.2993542,-114.0480777
272 FAIRWAYS BA NW,51.2942365,-114.0419539
141 55 FAIRWAYS DR NW,51.2932106,-114.0444181
761 FAIRWAYS GR NW,51.299733,-114.0479337
22 103 FAIRWAYS DR NW,51.29377539999999,-114.0463347
25 103 FAIRWAYS DR NW,51.2937327,-114.0469404
109 55 FAIRWAYS DR NW,51.2930356,-114.0432493
430 FAIRWAYS ME NW,51.2939224,-114.0445682
134 55 FAIRWAYS DR NW,51.2937579,-114.043629
127 55 FAIRWAYS DR NW,51.2937909,-114.0446976
139 FAIRWAYS DR NW,51.29410009999999,-114.048061
105 55 FAIRWAYS DR NW,51.2934121,-114.0432709
106 55 FAIRWAYS DR NW,51.2933239,-114.0432713
9 103 FAIRWAYS DR NW,51.29377539999999,-114.0463347
20 103 FAIRWAYS DR NW,51.2934144,-114.0469463
842 FAIRWAYS GR NW,51.298933,-114.0464584
709 FAIRWAYS GR NW,51.2984915,-114.0473794
143 FAIRWAYS DR NW,51.2942098,-114.0480581
29 103 FAIRWAYS DR NW,51.293769,-114.0460371
769 FAIRWAYS GR NW,51.2939224,-114.0445682
145 55 FAIRWAYS DR NW,51.2934682,-114.044166
10 103 FAIRWAYS DR NW,51.292962,-114.0452281
199 FAIRWAYS DR NW,51.2958485,-114.0480239
276 FAIRWAYS BA NW,51.2942092,-114.0421415
60 FAIRWAYS PL NW,51.2946162,-114.0457064
107 55 FAIRWAYS DR NW,51.293219,-114.043367
228 FAIRWAYS BA NW,51.2938901,-114.040958
135 55 FAIRWAYS DR NW,51.2935114,-114.0437593
23 103 FAIRWAYS DR NW,51.2937532,-114.0472452
721 FAIRWAYS GR NW,51.29853809999999,-114.0479888
414 FAIRWAYS ME NW,51.2964101,-114.0452454
601 FAIRWAYS LD NW,51.2976572,-114.0464939
140 FAIRWAYS DR NW,51.294175,-114.047334
24 103 FAIRWAYS DR NW,51.29377539999999,-114.0463347
418 305 1 AV NW,51.2922813,-114.0174678
406 305 1 AV NW,51.291854,-114.017618
208 305 1 AV NW,51.292175,-114.0176379
410 305 1 AV NW,51.292041,-114.0171229
321 305 1 AV NW,51.2920765,-114.0172361
315 305 1 AV NW,51.29195499999999,-114.01792
304 305 1 AV NW,51.29226999999999,-114.017613
403 305 1 AV NW,51.2920336,-114.0181179
223 305 1 AV NW,51.292085,-114.0181724
107 305 1 AV NW,51.2921053,-114.0176056
216 CENTRE AV NW,51.2916095,-114.0164224
216 305 1 AV NW,51.2921539,-114.0183521
218 CENTRE AV NW,51.2913882,-114.0103463
401 305 1 AV NW,51.2918701,-114.0179271
214 305 1 AV NW,51.292163,-114.018523
306 305 1 AV NW,51.29212,-114.0178761
192 HILLCREST DR SW,51.2544356,-114.0181707
363 HILLCREST HT SW,51.2535309,-114.0203313
109 HILLCREST AV SW,51.25085319999999,-114.0159923
638 HILLCREST RD SW,51.2519948,-114.0141809
266 HILLCREST CI SW,51.255388,-114.0229833
38 HILLCREST ST SW,51.2544013,-114.0221691
224 HILLCREST DR SW,51.2544356,-114.0168788
98 HILLCREST HT SW,51.2530024,-114.0197232
145 HILLCREST AV SW,51.25098449999999,-114.0148132
179 HILLCREST CI SW,51.254364,-114.024474
147 HILLCREST HT SW,51.2515882,-114.0195651
141 HILLCREST AV SW,51.25085499999999,-114.0149509
319 HILLCREST DR SW,51.2517971,-114.015152
673 HILLCREST RD SW,51.2523348,-114.0144718
335 HILLCREST DR SW,51.2515997,-114.0151595
677 HILLCREST RD SW,51.2523655,-114.0145713
240 HILLCREST DR SW,51.2541371,-114.0162429
133 HILLCREST AV SW,51.2508547,-114.0152041
260 HILLCREST DR SW,51.2531831,-114.015639
657 HILLCREST RD SW,51.2523633,-114.0140411
669 HILLCREST RD SW,51.2523349,-114.0143844
331 HILLCREST DR SW,51.251645,-114.0151777
661 HILLCREST RD SW,51.2523411,-114.0142102
339 HILLCREST DR SW,51.2515246,-114.0151896
665 HILLCREST RD SW,51.2523358,-114.0142973
327 HILLCREST DR SW,51.2516869,-114.0151788
626 HILLCREST RD SW,51.2518652,-114.0141747
633 HILLCREST RD SW,51.2520061,-114.013756
649 HILLCREST RD SW,51.2522057,-114.013854
303 HILLCREST CI SW,51.2558521,-114.0217754
31 HILLCREST ST SW,51.2542554,-114.0229939
641 HILLCREST RD SW,51.2521003,-114.0137905
637 HILLCREST RD SW,51.2520509,-114.0137741
645 HILLCREST RD SW,51.25215610000001,-114.0138276
247 HILLCREST CI SW,51.2557912,-114.023711
1136 HILLCREST LN SW,51.25071939999999,-114.0239848
2 HILLCREST ST SW,51.2535668,-114.022379
212 HILLCREST DR SW,51.2544358,-114.0173613
614 HILLCREST RD SW,51.2516785,-114.0141749
205 HILLCREST DR SW,51.2550141,-114.0184171
299 HILLCREST CI SW,51.2558587,-114.0219191
602 HILLCREST RD SW,51.2514741,-114.0141738
609 HILLCREST RD SW,51.2516371,-114.0138044
617 HILLCREST RD SW,51.2517467,-114.0138032
613 HILLCREST RD SW,51.25169289999999,-114.013811
307 HILLCREST DR SW,51.2519433,-114.0151525
629 HILLCREST RD SW,51.2519212,-114.0137841
625 HILLCREST RD SW,51.2518573,-114.0137881
2014 HILLCREST GR SW,51.2530959,-114.0219514
149 HILLCREST AV SW,51.25098490000001,-114.0146882
194 HILLCREST CI SW,51.2547975,-114.0237046
597 HILLCREST RD SW,51.2514413,-114.0137961
2018 HILLCREST GR SW,51.2531908,-114.0204656
3453 HILLCREST RI SW,51.2531908,-114.0204656
355 HILLCREST DR SW,51.25126479999999,-114.0151514
268 HILLCREST DR SW,51.253001,-114.0156445
159 HILLCREST CI SW,51.2539492,-114.0243913
351 HILLCREST DR SW,51.25131769999999,-114.0151774
62 HILLCREST ST SW,51.25494279999999,-114.0222367
605 HILLCREST RD SW,51.251549,-114.0138003
593 HILLCREST RD SW,51.25137770000001,-114.0137913
601 HILLCREST RD SW,51.251487,-114.0137988
594 HILLCREST RD SW,51.2513837,-114.0141803
347 HILLCREST DR SW,51.2514018,-114.015189
216 HILLCREST DR SW,51.2544261,-114.0171984
585 HILLCREST RD SW,51.2512754,-114.0137706
589 HILLCREST RD SW,51.2513133,-114.0137971
1004 HILLCREST LN SW,51.2529457,-114.0228138
653 HILLCREST RD SW,51.2522568,-114.0138957
573 HILLCREST RD SW,51.2508572,-114.0137718
610 HILLCREST RD SW,51.2515845,-114.0141788
581 HILLCREST RD SW,51.2509647,-114.0137758
577 HILLCREST RD SW,51.2508955,-114.0136217
569 HILLCREST RD SW,51.250786,-114.0136221
1109 HILLCREST LN SW,51.2513769,-114.0237829
598 HILLCREST RD SW,51.2514169,-114.0141716
367 HILLCREST CI SW,51.2558424,-114.019376
537 HILLCREST RD SW,51.2503129,-114.0138191
561 HILLCREST RD SW,51.2506843,-114.0137755
565 HILLCREST RD SW,51.25074559999999,-114.013772
557 HILLCREST RD SW,51.2505866,-114.0138063
545 HILLCREST RD SW,51.250418,-114.0138136
541 HILLCREST RD SW,51.250372,-114.0138218
549 HILLCREST RD SW,51.25048760000001,-114.0137804
159 HILLCREST HT SW,51.2516677,-114.0190047
553 HILLCREST RD SW,51.2505351,-114.0137714
156 HILLCREST DR SW,51.2544348,-114.0196271
343 HILLCREST DR SW,51.2514449,-114.015113
18 HILLCREST TC SW,51.2499853,-114.0164045
